"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"6870";"WK039907  ";"WK039907  ";"       .";"       .";"       ."
"6871";"BU03990701";"BU03990701";"       .";"       .";"       ."
"6872";"WK039908  ";"WK039908  ";"       .";"       .";"       ."
"6873";"BU03990801";"BU03990801";"       .";"       .";"       ."
"6874";"BU03990802";"BU03990802";"       .";"       .";"       ."
"6875";"GM0400    ";"GM0400    ";"   14160";"   21760";"    6850"
"6876";"WK040001  ";"WK040001  ";"    2180";"    4310";"     780"
"6877";"BU04000100";"BU04000100";"       .";"       .";"       ."
"6878";"BU04000101";"BU04000101";"     290";"     470";"     160"
"6879";"BU04000102";"BU04000102";"     350";"     550";"     170"
"6880";"BU04000103";"BU04000103";"     100";"     160";"      70"
"6881";"BU04000104";"BU04000104";"     290";"     420";"      90"
"6882";"BU04000105";"BU04000105";"     740";"    1100";"     130"
"6883";"BU04000106";"BU04000106";"      70";"     510";"      30"
"6884";"BU04000107";"BU04000107";"       .";"       .";"       ."
"6885";"BU04000108";"BU04000108";"     520";"     740";"     190"
"6886";"BU04000109";"BU04000109";"       .";"       .";"       ."
"6887";"WK040002  ";"WK040002  ";"    2860";"    4070";"    1270"
"6888";"BU04000200";"BU04000200";"     730";"     920";"     260"
"6889";"BU04000201";"BU04000201";"     580";"     910";"     250"
"6890";"BU04000202";"BU04000202";"     210";"     260";"     210"
"6891";"BU04000203";"BU04000203";"     190";"     370";"     180"
"6892";"BU04000204";"BU04000204";"     420";"     480";"     230"
"6893";"BU04000205";"BU04000205";"     570";"     570";"     170"
"6894";"BU04000206";"BU04000206";"     150";"     430";"      20"
"6895";"BU04000207";"BU04000207";"       .";"       .";"       ."
"6896";"BU04000208";"BU04000208";"       .";"       .";"       ."
"6897";"WK040003  ";"WK040003  ";"     920";"    1040";"     490"
"6898";"BU04000300";"BU04000300";"     110";"     180";"     160"
"6899";"BU04000301";"BU04000301";"       .";"       .";"       ."
"6900";"BU04000302";"BU04000302";"     390";"     260";"      80"
"6901";"BU04000303";"BU04000303";"     430";"     540";"     220"
"6902";"BU04000304";"BU04000304";"       .";"       .";"       ."
"6903";"WK040004  ";"WK040004  ";"    2560";"    3190";"    1080"
"6904";"BU04000400";"BU04000400";"     100";"     250";"     120"
"6905";"BU04000401";"BU04000401";"     190";"     210";"      70"
"6906";"BU04000402";"BU04000402";"     360";"     500";"     110"
"6907";"BU04000403";"BU04000403";"     130";"     140";"      40"
"6908";"BU04000404";"BU04000404";"     100";"     260";"     110"
"6909";"BU04000405";"BU04000405";"     210";"     150";"      20"
"6910";"BU04000406";"BU04000406";"     260";"     260";"      30"
"6911";"BU04000407";"BU04000407";"     520";"     430";"     150"
"6912";"BU04000408";"BU04000408";"     450";"     810";"     370"
"6913";"BU04000409";"BU04000409";"     310";"     120";"      40"
"6914";"WK040005  ";"WK040005  ";"    2180";"    3400";"     840"
"6915";"BU04000500";"BU04000500";"       .";"       .";"       ."
"6916";"BU04000501";"BU04000501";"     220";"     720";"     230"
"6917";"BU04000502";"BU04000502";"     410";"     440";"      80"
"6918";"BU04000503";"BU04000503";"     250";"     300";"      50"
"6919";"BU04000504";"BU04000504";"     350";"     460";"      80"
"6920";"BU04000505";"BU04000505";"     270";"     390";"      80"
"6921";"BU04000506";"BU04000506";"       .";"       .";"       ."
"6922";"BU04000507";"BU04000507";"     280";"     380";"      60"
"6923";"BU04000508";"BU04000508";"     130";"     230";"      60"
"6924";"BU04000509";"BU04000509";"     170";"     290";"     100"
"6925";"WK040006  ";"WK040006  ";"     300";"     490";"     220"
"6926";"BU04000600";"BU04000600";"     160";"     370";"     170"
"6927";"BU04000601";"BU04000601";"       .";"       .";"       ."
"6928";"BU04000602";"BU04000602";"      30";"      30";"      20"
"6929";"BU04000603";"BU04000603";"       .";"       .";"       ."
"6930";"BU04000604";"BU04000604";"      40";"      40";"      10"
"6931";"BU04000605";"BU04000605";"       .";"       .";"       ."
"6932";"BU04000606";"BU04000606";"       .";"       .";"       ."
"6933";"BU04000607";"BU04000607";"       .";"       .";"       ."
"6934";"WK040007  ";"WK040007  ";"     130";"     110";"      60"
"6935";"BU04000700";"BU04000700";"      10";"      20";"      10"
"6936";"BU04000701";"BU04000701";"      30";"      50";"      20"
"6937";"BU04000702";"BU04000702";"      80";"      50";"      30"
"6938";"WK040008  ";"WK040008  ";"    3080";"    5040";"    2170"
"6939";"BU04000800";"BU04000800";"     110";"     240";"     110"
"6940";"BU04000801";"BU04000801";"     400";"     860";"     170"
"6941";"BU04000802";"BU04000802";"     140";"     370";"     300"
"6942";"BU04000803";"BU04000803";"     740";"     690";"     190"
"6943";"BU04000804";"BU04000804";"     550";"    1200";"     330"
"6944";"BU04000805";"BU04000805";"     280";"     630";"     240"
"6945";"BU04000806";"BU04000806";"     160";"     300";"     300"
"6946";"BU04000807";"BU04000807";"     230";"     370";"     270"
"6947";"BU04000808";"BU04000808";"      70";"     170";"     190"
"6948";"BU04000809";"BU04000809";"     350";"     230";"     100"
"6949";"GM0163    ";"GM0163    ";"    7500";"   13190";"    6040"
"6950";"WK016301  ";"WK016301  ";"     790";"    1450";"     790"
"6951";"BU01630101";"BU01630101";"      60";"     170";"     110"
"6952";"BU01630102";"BU01630102";"     160";"     390";"     240"
"6953";"BU01630103";"BU01630103";"      70";"     140";"      70"
"6954";"BU01630104";"BU01630104";"     170";"     290";"     150"
"6955";"BU01630105";"BU01630105";"     210";"     370";"     180"
"6956";"BU01630106";"BU01630106";"     110";"      90";"      50"
"6957";"WK016302  ";"WK016302  ";"     280";"     650";"     460"
"6958";"BU01630201";"BU01630201";"      60";"     160";"     170"
"6959";"BU01630202";"BU01630202";"     220";"     470";"     260"
"6960";"BU01630203";"BU01630203";"       .";"       .";"       ."
"6961";"WK016303  ";"WK016303  ";"    1270";"    2040";"    1140"
"6962";"BU01630301";"BU01630301";"     410";"     440";"     180"
"6963";"BU01630302";"BU01630302";"     320";"     440";"     160"
"6964";"BU01630303";"BU01630303";"     420";"     790";"     450"
"6965";"BU01630304";"BU01630304";"     130";"     370";"     350"
"6966";"WK016304  ";"WK016304  ";"    2210";"    3460";"    1010"
"6967";"BU01630401";"BU01630401";"     240";"     490";"     140"
"6968";"BU01630402";"BU01630402";"     320";"     450";"     130"
"6969";"BU01630403";"BU01630403";"      70";"     160";"      60"
"6970";"BU01630404";"BU01630404";"     130";"     310";"      70"
"6971";"BU01630405";"BU01630405";"     590";"     760";"     200"
"6972";"BU01630406";"BU01630406";"     690";"     910";"     260"
"6973";"BU01630407";"BU01630407";"       .";"       .";"       ."
"6974";"BU01630408";"BU01630408";"     160";"     340";"     130"
"6975";"WK016305  ";"WK016305  ";"    1100";"    2120";"     900"
"6976";"BU01630501";"BU01630501";"     140";"     220";"     160"
"6977";"BU01630503";"BU01630503";"      90";"     140";"      90"
"6978";"BU01630504";"BU01630504";"       .";"       .";"       ."
"6979";"BU01630505";"BU01630505";"     100";"     370";"     140"
"6980";"BU01630506";"BU01630506";"     150";"     250";"     130"
"6981";"BU01630507";"BU01630507";"     190";"     470";"     130"
"6982";"BU01630508";"BU01630508";"     190";"     280";"     130"
"6983";"BU01630509";"BU01630509";"       .";"       .";"       ."
"6984";"BU01630510";"BU01630510";"     150";"     220";"      60"
"6985";"WK016306  ";"WK016306  ";"    1190";"    2540";"    1460"
"6986";"BU01630601";"BU01630601";"      50";"     130";"      70"
"6987";"BU01630602";"BU01630602";"     490";"    1110";"     450"
"6988";"BU01630603";"BU01630603";"      80";"     100";"      30"
"6989";"BU01630604";"BU01630604";"     280";"     640";"     420"
"6990";"BU01630605";"BU01630605";"     250";"     480";"     340"
"6991";"BU01630606";"BU01630606";"      40";"     100";"     130"
"6992";"WK016307  ";"WK016307  ";"     250";"     420";"     170"
"6993";"BU01630700";"BU01630700";"     250";"     420";"     170"
"6994";"WK016308  ";"WK016308  ";"     180";"     210";"      50"
"6995";"BU01630800";"BU01630800";"     180";"     210";"      50"
"6996";"WK016309  ";"WK016309  ";"     220";"     300";"      80"
"6997";"BU01630900";"BU01630900";"     220";"     300";"      80"
"6998";"GM0530    ";"GM0530    ";"    9550";"   15330";"    5990"
"6999";"WK053000  ";"WK053000  ";"    1110";"    1690";"     830"
"7000";"BU05300000";"BU05300000";"     190";"     400";"     270"
"7001";"BU05300001";"BU05300001";"     170";"     300";"      90"
"7002";"BU05300003";"BU05300003";"      70";"     100";"     120"
"7003";"BU05300004";"BU05300004";"     220";"     260";"     110"
"7004";"BU05300005";"BU05300005";"     450";"     630";"     260"
"7005";"WK053001  ";"WK053001  ";"    1730";"    2230";"     710"
"7006";"BU05300100";"BU05300100";"      80";"     150";"      30"
"7007";"BU05300101";"BU05300101";"     490";"     430";"     150"
"7008";"BU05300102";"BU05300102";"     390";"     390";"     130"
"7009";"BU05300103";"BU05300103";"     170";"     310";"     110"
"7010";"BU05300104";"BU05300104";"     140";"     320";"     160"
"7011";"BU05300105";"BU05300105";"     180";"     280";"      50"
"7012";"BU05300106";"BU05300106";"     270";"     350";"      70"
"7013";"BU05300107";"BU05300107";"       .";"       .";"       ."
"7014";"WK053002  ";"WK053002  ";"     270";"     480";"     190"
"7015";"BU05300200";"BU05300200";"     240";"     410";"     170"
"7016";"BU05300201";"BU05300201";"      20";"      70";"      20"
"7017";"WK053003  ";"WK053003  ";"    1600";"    2720";"    1220"
"7018";"BU05300300";"BU05300300";"      60";"     140";"     130"
"7019";"BU05300301";"BU05300301";"     470";"     780";"     320"
"7020";"BU05300302";"BU05300302";"     620";"    1000";"     390"
"7021";"BU05300303";"BU05300303";"     450";"     800";"     390"
"7022";"WK053004  ";"WK053004  ";"    2240";"    3610";"     850"
"7023";"BU05300400";"BU05300400";"     700";"    1200";"     300"
"7024";"BU05300401";"BU05300401";"     710";"    1110";"     270"
"7025";"BU05300402";"BU05300402";"     720";"    1210";"     270"
"7026";"BU05300404";"BU05300404";"     130";"      80";"      10"
"7027";"WK053005  ";"WK053005  ";"    1170";"    2240";"    1100"
"7028";"BU05300500";"BU05300500";"     130";"      50";"      10"
"7029";"BU05300502";"BU05300502";"     330";"     670";"     250"
"7030";"BU05300503";"BU05300503";"     140";"     320";"     170"
"7031";"BU05300504";"BU05300504";"     310";"     740";"     410"
"7032";"BU05300505";"BU05300505";"     280";"     440";"     250"
"7033";"WK053006  ";"WK053006  ";"     560";"    1260";"     760"
"7034";"BU05300600";"BU05300600";"     270";"     500";"     310"
"7035";"BU05300601";"BU05300601";"     300";"     760";"     450"
"7036";"WK053007  ";"WK053007  ";"       .";"       .";"       ."
"7037";"BU05300700";"BU05300700";"       .";"       .";"       ."
"7038";"BU05300701";"BU05300701";"       .";"       .";"       ."
"7039";"WK053008  ";"WK053008  ";"       .";"       .";"       ."
"7040";"BU05300800";"BU05300800";"       .";"       .";"       ."
"7041";"WK053009  ";"WK053009  ";"     270";"     350";"     130"
"7042";"BU05300900";"BU05300900";"     140";"     140";"      60"
"7043";"BU05300901";"BU05300901";"     130";"     200";"      60"
"7044";"BU05300902";"BU05300902";"      10";"       0";"      20"
"7045";"WK053010  ";"WK053010  ";"     310";"     480";"     160"
"7046";"BU05301001";"BU05301001";"     200";"     320";"     100"
"7047";"BU05301002";"BU05301002";"      80";"      90";"      40"
"7048";"BU05301003";"BU05301003";"      40";"      60";"      30"
"7049";"GM0794    ";"GM0794    ";"   25880";"   28950";"   15660"
"7050";"WK079410  ";"WK079410  ";"    5410";"    4380";"    1830"
"7051";"BU07941000";"BU07941000";"     690";"     740";"     280"
"7052";"BU07941002";"BU07941002";"    1040";"     710";"     140"
"7053";"BU07941003";"BU07941003";"    1400";"    1080";"     350"
"7054";"BU07941004";"BU07941004";"     170";"     230";"     160"
"7055";"BU07941005";"BU07941005";"    1220";"     910";"     380"
"7056";"BU07941006";"BU07941006";"     600";"     410";"     210"
"7057";"BU07941007";"BU07941007";"     230";"     320";"     360"
"7058";"WK079411  ";"WK079411  ";"    3010";"    2360";"     580"
"7059";"BU07941100";"BU07941100";"     980";"     740";"     230"
"7060";"BU07941101";"BU07941101";"     830";"     870";"     130"
"7061";"BU07941102";"BU07941102";"    1190";"     760";"     220"
"7062";"WK079412  ";"WK079412  ";"    3800";"    3790";"    1170"
"7063";"BU07941200";"BU07941200";"    1490";"    1230";"     270"
"7064";"BU07941201";"BU07941201";"    1090";"    1320";"     430"
"7065";"BU07941202";"BU07941202";"    1230";"    1230";"     480"
"7066";"WK079413  ";"WK079413  ";"    2940";"    3710";"    1880"
"7067";"BU07941300";"BU07941300";"     960";"    1180";"     480"
"7068";"BU07941301";"BU07941301";"     610";"     750";"     550"
"7069";"BU07941302";"BU07941302";"     980";"    1200";"     630"
"7070";"BU07941303";"BU07941303";"     390";"     540";"     210"
"7071";"BU07941309";"BU07941309";"       0";"      30";"       0"
"7072";"WK079414  ";"WK079414  ";"    2400";"    3350";"    1460"
"7073";"BU07941400";"BU07941400";"     850";"    1280";"     650"
"7074";"BU07941401";"BU07941401";"     810";"    1030";"     390"
"7075";"BU07941402";"BU07941402";"     610";"     960";"     390"
"7076";"BU07941404";"BU07941404";"     100";"      40";"      10"
"7077";"BU07941409";"BU07941409";"      30";"      40";"      20"
"7078";"WK079415  ";"WK079415  ";"    1620";"    1440";"     410"
"7079";"BU07941500";"BU07941500";"    1320";"    1210";"     360"
"7080";"BU07941501";"BU07941501";"     300";"     240";"      50"
"7081";"WK079416  ";"WK079416  ";"     420";"     690";"    1030"
"7082";"BU07941600";"BU07941600";"     190";"     310";"     500"
"7083";"BU07941601";"BU07941601";"     210";"     350";"     500"
"7084";"BU07941609";"BU07941609";"      20";"      30";"      30"
"7085";"WK079417  ";"WK079417  ";"     940";"    1590";"    1480"
"7086";"BU07941700";"BU07941700";"     850";"    1470";"    1330"
"7087";"BU07941701";"BU07941701";"       .";"       .";"       ."
"7088";"BU07941709";"BU07941709";"      60";"      60";"      70"
"7089";"WK079418  ";"WK079418  ";"    2460";"    2990";"    1110"
"7090";"BU07941801";"BU07941801";"     940";"    1260";"     370"
"7091";"BU07941802";"BU07941802";"    1490";"    1700";"     750"
"7092";"BU07941809";"BU07941809";"      30";"      20";"      10"
"7093";"WK079419  ";"WK079419  ";"     900";"    1720";"    1490"
"7094";"BU07941900";"BU07941900";"     890";"    1690";"    1470"
"7095";"BU07941909";"BU07941909";"      20";"      30";"      10"
"7096";"WK079421  ";"WK079421  ";"    1650";"    2850";"    3360"
"7097";"BU07942100";"BU07942100";"     260";"     390";"     380"
"7098";"BU07942101";"BU07942101";"     400";"     770";"     920"
"7099";"BU07942102";"BU07942102";"     560";"     930";"    1080"
"7100";"BU07942103";"BU07942103";"     410";"     750";"     970"
"7101";"BU07942104";"BU07942104";"       .";"       .";"       ."
"7102";"BU07942105";"BU07942105";"       .";"       .";"       ."
"7103";"WK079429  ";"WK079429  ";"     120";"      90";"      40"
"7104";"BU07942901";"BU07942901";"       .";"       .";"       ."
"7105";"BU07942902";"BU07942902";"       .";"       .";"       ."
"7106";"GM0531    ";"GM0531    ";"    6070";"   10440";"    5940"
"7107";"WK053101  ";"WK053101  ";"    2520";"    3660";"    1810"
"7108";"BU05310101";"BU05310101";"    1090";"    1620";"     810"
"7109";"BU05310102";"BU05310102";"     830";"    1060";"     470"
"7110";"BU05310103";"BU05310103";"     610";"     970";"     530"
"7111";"WK053102  ";"WK053102  ";"    1580";"    3150";"    1400"
"7112";"BU05310201";"BU05310201";"     470";"    1050";"     480"
"7113";"BU05310202";"BU05310202";"     800";"    1540";"     640"
"7114";"BU05310203";"BU05310203";"     290";"     540";"     260"
"7115";"BU05310204";"BU05310204";"       .";"       .";"       ."
"7116";"WK053103  ";"WK053103  ";"    1850";"    3490";"    2730"
"7117";"BU05310301";"BU05310301";"    1380";"    2370";"    1870"
"7118";"BU05310302";"BU05310302";"     470";"    1120";"     860"
"7119";"WK053104  ";"WK053104  ";"      30";"     100";"      50"
"7120";"BU05310400";"BU05310400";"      30";"     100";"      50"
"7121";"WK053105  ";"WK053105  ";"      50";"      20";"      20"
"7122";"BU05310501";"BU05310501";"       .";"       .";"       ."
"7123";"BU05310502";"BU05310502";"       .";"       .";"       ."
"7124";"GM0164    ";"GM0164    ";"   15660";"   27680";"   18330"
"7125";"WK016400  ";"WK016400  ";"     510";"     960";"     870"
"7126";"BU01640000";"BU01640000";"     170";"     430";"     280"
"7127";"BU01640001";"BU01640001";"     180";"     250";"     230"
"7128";"BU01640002";"BU01640002";"     160";"     280";"     350"
"7129";"WK016401  ";"WK016401  ";"    2050";"    3550";"    2160"
"7130";"BU01640100";"BU01640100";"     790";"    1460";"     700"
"7131";"BU01640101";"BU01640101";"     640";"    1110";"     720"
"7132";"BU01640102";"BU01640102";"     610";"     950";"     730"
"7133";"BU01640103";"BU01640103";"       0";"      30";"      20"
"7134";"WK016402  ";"WK016402  ";"    2300";"    3500";"    1820"
"7135";"BU01640200";"BU01640200";"    1040";"    1420";"     600"
"7136";"BU01640201";"BU01640201";"     310";"     650";"     610"
"7137";"BU01640202";"BU01640202";"     520";"     850";"     350"
"7138";"BU01640203";"BU01640203";"     440";"     520";"     180"
"7139";"BU01640204";"BU01640204";"      20";"      70";"      40"
"7140";"WK016403  ";"WK016403  ";"    2030";"    4580";"    2750"
"7141";"BU01640300";"BU01640300";"     330";"     810";"     550"
"7142";"BU01640301";"BU01640301";"      80";"     170";"     210"
"7143";"BU01640302";"BU01640302";"     200";"     470";"     280"
"7144";"BU01640303";"BU01640303";"     240";"     510";"     130"
"7145";"BU01640304";"BU01640304";"     320";"     500";"     290"
"7146";"BU01640305";"BU01640305";"     220";"     390";"     260"
"7147";"BU01640306";"BU01640306";"     200";"     610";"     350"
"7148";"BU01640307";"BU01640307";"     240";"     600";"     480"
"7149";"BU01640308";"BU01640308";"     190";"     490";"     190"
"7150";"BU01640309";"BU01640309";"      10";"      40";"      20"
"7151";"WK016404  ";"WK016404  ";"    1780";"    2500";"    1980"
"7152";"BU01640400";"BU01640400";"     310";"     330";"     210"
"7153";"BU01640401";"BU01640401";"     350";"     580";"     470"
"7154";"BU01640402";"BU01640402";"     340";"     690";"     800"
"7155";"BU01640403";"BU01640403";"     790";"     900";"     490"
"7156";"WK016405  ";"WK016405  ";"    1690";"    2560";"    1240"
"7157";"BU01640500";"BU01640500";"       .";"       .";"       ."
"7158";"BU01640501";"BU01640501";"     760";"    1260";"     710"
"7159";"BU01640502";"BU01640502";"     330";"     650";"     180"
"7160";"BU01640503";"BU01640503";"       .";"       .";"       ."
"7161";"BU01640504";"BU01640504";"     310";"     330";"     160"
"7162";"BU01640505";"BU01640505";"     270";"     280";"     180"
"7163";"BU01640506";"BU01640506";"       .";"       .";"       ."
"7164";"WK016406  ";"WK016406  ";"    2120";"    3410";"    2290"
"7165";"BU01640600";"BU01640600";"       .";"       .";"       ."
"7166";"BU01640601";"BU01640601";"     280";"     630";"     640"
"7167";"BU01640602";"BU01640602";"     710";"    1000";"     560"
"7168";"BU01640603";"BU01640603";"       .";"       .";"       ."
"7169";"BU01640604";"BU01640604";"     980";"    1490";"     820"
"7170";"BU01640605";"BU01640605";"     110";"     270";"     250"
"7171";"BU01640606";"BU01640606";"       .";"       .";"       ."
"7172";"WK016407  ";"WK016407  ";"    1180";"    2280";"    1680"
"7173";"BU01640700";"BU01640700";"       .";"       .";"       ."
"7174";"BU01640701";"BU01640701";"     220";"     600";"     440"
"7175";"BU01640702";"BU01640702";"     280";"     690";"     610"
"7176";"BU01640703";"BU01640703";"     630";"     930";"     610"
"7177";"BU01640704";"BU01640704";"       .";"       .";"       ."
"7178";"BU01640705";"BU01640705";"       .";"       .";"       ."
"7179";"BU01640706";"BU01640706";"       .";"       .";"       ."
"7180";"WK016408  ";"WK016408  ";"    1730";"    3540";"    3070"
"7181";"BU01640800";"BU01640800";"     400";"     920";"     740"
"7182";"BU01640801";"BU01640801";"     400";"     850";"     700"
"7183";"BU01640802";"BU01640802";"     360";"     760";"     620"
"7184";"BU01640803";"BU01640803";"     460";"     800";"     760"
"7185";"BU01640804";"BU01640804";"       .";"       .";"       ."
"7186";"BU01640805";"BU01640805";"       .";"       .";"       ."
"7187";"WK016409  ";"WK016409  ";"     320";"     760";"     470"
"7188";"BU01640900";"BU01640900";"      80";"     210";"     140"
"7189";"BU01640901";"BU01640901";"       .";"       .";"       ."
"7190";"BU01640902";"BU01640902";"       .";"       .";"       ."
"7191";"BU01640903";"BU01640903";"      20";"      40";"      20"
"7192";"BU01640904";"BU01640904";"      30";"      70";"     100"
"7193";"BU01640905";"BU01640905";"      50";"      70";"      30"
"7194";"BU01640906";"BU01640906";"      50";"     110";"      60"
"7195";"BU01640907";"BU01640907";"      20";"      40";"      10"
"7196";"BU01640909";"BU01640909";"      70";"     190";"     100"
"7197";"GM0796    ";"GM0796    ";"   32230";"   43670";"   43710"
"7198";"WK079601  ";"WK079601  ";"    1600";"    3550";"    6070"
"7199";"BU07960101";"BU07960101";"     580";"    1750";"    3130"
"7200";"BU07960102";"BU07960102";"     260";"     460";"     820"
"7201";"BU07960103";"BU07960103";"     230";"     310";"     440"
"7202";"BU07960104";"BU07960104";"     170";"     240";"     270"
"7203";"BU07960105";"BU07960105";"     330";"     740";"    1210"
"7204";"BU07960106";"BU07960106";"      30";"      50";"     190"
"7205";"WK079602  ";"WK079602  ";"    2560";"    3200";"    3450"
"7206";"BU07960201";"BU07960201";"       .";"       .";"       ."
"7207";"BU07960202";"BU07960202";"     380";"     960";"    1380"
"7208";"BU07960203";"BU07960203";"     420";"     420";"     430"
"7209";"BU07960204";"BU07960204";"       .";"       .";"       ."
"7210";"BU07960205";"BU07960205";"     430";"     290";"     200"
"7211";"BU07960206";"BU07960206";"       .";"       .";"       ."
"7212";"BU07960207";"BU07960207";"       .";"       .";"       ."
"7213";"BU07960208";"BU07960208";"       .";"       .";"       ."
"7214";"BU07960209";"BU07960209";"     110";"     150";"     150"
"7215";"BU07960210";"BU07960210";"     160";"     160";"      30"
"7216";"BU07960211";"BU07960211";"     950";"    1120";"    1090"
"7217";"BU07960212";"BU07960212";"       .";"       .";"       ."
"7218";"WK079603  ";"WK079603  ";"    3650";"    4140";"    3270"
"7219";"BU07960301";"BU07960301";"     580";"     590";"     590"
"7220";"BU07960302";"BU07960302";"     660";"     500";"     330"
"7221";"BU07960303";"BU07960303";"     670";"     530";"     360"
"7222";"BU07960304";"BU07960304";"     500";"     590";"     580"
"7223";"BU07960305";"BU07960305";"     860";"    1290";"     740"
"7224";"BU07960306";"BU07960306";"     410";"     630";"     640"
"7225";"WK079604  ";"WK079604  ";"    1340";"    1690";"    2710"
"7226";"BU07960401";"BU07960401";"     670";"     790";"    1120"
"7227";"BU07960402";"BU07960402";"     600";"     760";"    1390"
"7228";"BU07960403";"BU07960403";"      60";"     140";"     210"
"7229";"WK079605  ";"WK079605  ";"    1330";"    2430";"    3180"
"7230";"BU07960501";"BU07960501";"      10";"      30";"      30"
"7231";"BU07960502";"BU07960502";"     140";"     250";"     470"
"7232";"BU07960503";"BU07960503";"      10";"      50";"      30"
"7233";"BU07960504";"BU07960504";"     270";"     160";"      50"
"7234";"BU07960505";"BU07960505";"     490";"    1090";"    1070"
"7235";"BU07960506";"BU07960506";"     450";"     810";"    1390"
"7236";"BU07960507";"BU07960507";"      20";"      50";"      70"
"7237";"WK079606  ";"WK079606  ";"    2630";"    3860";"    3150"
"7238";"BU07960601";"BU07960601";"     470";"     720";"     480"
"7239";"BU07960602";"BU07960602";"     350";"     510";"     260"
"7240";"BU07960603";"BU07960603";"     530";"     650";"     580"
"7241";"BU07960604";"BU07960604";"     110";"     180";"     140"
"7242";"BU07960605";"BU07960605";"      20";"      40";"      10"
"7243";"BU07960606";"BU07960606";"     640";"     970";"     810"
"7244";"BU07960607";"BU07960607";"     470";"     740";"     820"
"7245";"BU07960608";"BU07960608";"      10";"      20";"      10"
"7246";"BU07960609";"BU07960609";"      10";"      50";"      30"
"7247";"WK079607  ";"WK079607  ";"    1030";"    2200";"    2990"
"7248";"BU07960701";"BU07960701";"       .";"       .";"       ."
"7249";"BU07960702";"BU07960702";"       .";"       .";"       ."
"7250";"BU07960703";"BU07960703";"      40";"     100";"      60"
"7251";"BU07960704";"BU07960704";"     430";"     890";"    1100"
"7252";"BU07960705";"BU07960705";"     150";"     440";"     570"
"7253";"BU07960706";"BU07960706";"     280";"     560";"    1070"
"7254";"BU07960707";"BU07960707";"     120";"     190";"     190"
"7255";"BU07960798";"BU07960798";"       .";"       .";"       ."
"7256";"BU07960799";"BU07960799";"       .";"       .";"       ."
"7257";"WK079608  ";"WK079608  ";"    1220";"    1850";"    1710"
"7258";"BU07960801";"BU07960801";"     320";"     380";"     170"
"7259";"BU07960802";"BU07960802";"     430";"     700";"     830"
"7260";"BU07960803";"BU07960803";"     420";"     730";"     700"
"7261";"BU07960804";"BU07960804";"      30";"      30";"      40"
"7262";"WK079609  ";"WK079609  ";"    5490";"    5200";"    3780"
"7263";"BU07960901";"BU07960901";"     370";"     650";"     700"
"7264";"BU07960902";"BU07960902";"      50";"      80";"     420"
"7265";"BU07960903";"BU07960903";"       0";"      20";"      10"
"7266";"BU07960904";"BU07960904";"     550";"     400";"     160"
"7267";"BU07960905";"BU07960905";"     430";"     280";"     110"
"7268";"BU07960906";"BU07960906";"     420";"     480";"     240"
"7269";"BU07960907";"BU07960907";"     640";"     550";"     340"
"7270";"BU07960908";"BU07960908";"     460";"     690";"     630"
"7271";"BU07960909";"BU07960909";"     420";"     350";"     190"
"7272";"BU07960910";"BU07960910";"     610";"     470";"     180"
"7273";"BU07960911";"BU07960911";"     540";"     290";"     110"
"7274";"BU07960912";"BU07960912";"     450";"     330";"     130"
"7275";"BU07960913";"BU07960913";"     340";"     450";"     410"
"7276";"BU07960914";"BU07960914";"     180";"     170";"     170"
"7277";"BU07960915";"BU07960915";"       .";"       .";"       ."
"7278";"WK079610  ";"WK079610  ";"    3240";"    5590";"    4310"
"7279";"BU07961001";"BU07961001";"      60";"     150";"     230"
"7280";"BU07961002";"BU07961002";"     640";"     820";"     430"
"7281";"BU07961003";"BU07961003";"     250";"     360";"     290"
"7282";"BU07961004";"BU07961004";"     290";"     550";"     310"
"7283";"BU07961005";"BU07961005";"     450";"     700";"     430"
"7284";"BU07961006";"BU07961006";"     350";"     630";"     380"
"7285";"BU07961007";"BU07961007";"     280";"     690";"     710"
"7286";"BU07961008";"BU07961008";"     410";"     760";"     690"
"7287";"BU07961009";"BU07961009";"     500";"     890";"     830"
"7288";"BU07961010";"BU07961010";"       .";"       .";"       ."
"7289";"BU07961011";"BU07961011";"       .";"       .";"       ."
"7290";"WK079611  ";"WK079611  ";"    5310";"    6040";"    6000"
"7291";"BU07961101";"BU07961101";"     860";"     810";"     950"
"7292";"BU07961102";"BU07961102";"     150";"     690";"    1920"
"7293";"BU07961103";"BU07961103";"      10";"     180";"     140"
"7294";"BU07961104";"BU07961104";"     490";"     410";"     380"
"7295";"BU07961105";"BU07961105";"     140";"      40";"      30"
"7296";"BU07961106";"BU07961106";"    1330";"    1320";"     960"
"7297";"BU07961107";"BU07961107";"    2590";"    2500";"    1080"
"7298";"BU07961108";"BU07961108";"       .";"       .";"       ."
"7299";"BU07961109";"BU07961109";"       .";"       .";"       ."
"7300";"BU07961110";"BU07961110";"       .";"       .";"       ."
"7301";"BU07961111";"BU07961111";"      80";"      60";"      80"
"7302";"WK079612  ";"WK079612  ";"    1110";"    1340";"    1880"
"7303";"BU07961201";"BU07961201";"     550";"     780";"     910"
"7304";"BU07961202";"BU07961202";"      30";"      30";"      20"
"7305";"BU07961203";"BU07961203";"       .";"       .";"       ."
"7306";"BU07961204";"BU07961204";"     300";"     470";"     930"
