"ID";"WijkenEnBuurten";"Codering_3";"OpleidingsniveauLaag_64";"OpleidingsniveauMiddelbaar_65";"OpleidingsniveauHoog_66"
"8778";"BU00803002";"BU00803002";"     170";"     350";"     530"
"8779";"BU00803003";"BU00803003";"     120";"     440";"     130"
"8780";"BU00803004";"BU00803004";"     210";"     500";"     480"
"8781";"BU00803005";"BU00803005";"     240";"     550";"     530"
"8782";"BU00803006";"BU00803006";"     300";"     540";"     220"
"8783";"BU00803007";"BU00803007";"      10";"      30";"       0"
"8784";"WK008031  ";"WK008031  ";"     740";"    1270";"     770"
"8785";"BU00803101";"BU00803101";"       .";"       .";"       ."
"8786";"BU00803102";"BU00803102";"       .";"       .";"       ."
"8787";"WK008032  ";"WK008032  ";"     490";"    1430";"    1470"
"8788";"BU00803201";"BU00803201";"     410";"    1130";"    1240"
"8789";"BU00803202";"BU00803202";"      50";"     150";"     130"
"8790";"BU00803203";"BU00803203";"      20";"     150";"     100"
"8791";"WK008040  ";"WK008040  ";"    1210";"    2310";"    1730"
"8792";"BU00804001";"BU00804001";"     370";"     570";"     520"
"8793";"BU00804002";"BU00804002";"     220";"     530";"     340"
"8794";"BU00804003";"BU00804003";"     210";"     540";"     510"
"8795";"BU00804004";"BU00804004";"     400";"     680";"     360"
"8796";"WK008041  ";"WK008041  ";"     760";"    1330";"     760"
"8797";"BU00804101";"BU00804101";"     760";"    1280";"     740"
"8798";"BU00804102";"BU00804102";"       .";"       .";"       ."
"8799";"BU00804103";"BU00804103";"       .";"       .";"       ."
"8800";"BU00804104";"BU00804104";"       .";"       .";"       ."
"8801";"BU00804105";"BU00804105";"       .";"       .";"       ."
"8802";"BU00804106";"BU00804106";"       .";"       .";"       ."
"8803";"BU00804107";"BU00804107";"       .";"       .";"       ."
"8804";"BU00804108";"BU00804108";"       .";"       .";"       ."
"8805";"BU00804109";"BU00804109";"       .";"       .";"       ."
"8806";"BU00804110";"BU00804110";"       .";"       .";"       ."
"8807";"WK008050  ";"WK008050  ";"    1340";"    1170";"     470"
"8808";"BU00805001";"BU00805001";"       .";"       .";"       ."
"8809";"BU00805002";"BU00805002";"     530";"     670";"     340"
"8810";"BU00805003";"BU00805003";"       .";"       .";"       ."
"8811";"WK008051  ";"WK008051  ";"    2160";"    3380";"    2530"
"8812";"BU00805101";"BU00805101";"    1000";"    1390";"     770"
"8813";"BU00805102";"BU00805102";"     680";"    1160";"     840"
"8814";"BU00805103";"BU00805103";"     440";"     790";"     890"
"8815";"BU00805104";"BU00805104";"       .";"       .";"       ."
"8816";"BU00805105";"BU00805105";"       .";"       .";"       ."
"8817";"WK008060  ";"WK008060  ";"    1920";"    2160";"     870"
"8818";"BU00806001";"BU00806001";"    1810";"    1980";"     650"
"8819";"BU00806002";"BU00806002";"      40";"      80";"     190"
"8820";"BU00806003";"BU00806003";"       .";"       .";"       ."
"8821";"WK008061  ";"WK008061  ";"    1090";"     960";"     520"
"8822";"BU00806101";"BU00806101";"     560";"     640";"     380"
"8823";"BU00806102";"BU00806102";"     520";"     320";"     140"
"8824";"WK008062  ";"WK008062  ";"     570";"    1110";"     810"
"8825";"BU00806201";"BU00806201";"      70";"     150";"      90"
"8826";"BU00806202";"BU00806202";"      20";"      60";"      70"
"8827";"BU00806203";"BU00806203";"      10";"      20";"      10"
"8828";"BU00806204";"BU00806204";"     100";"     240";"     340"
"8829";"BU00806205";"BU00806205";"      20";"     100";"      30"
"8830";"BU00806206";"BU00806206";"      30";"      40";"      30"
"8831";"BU00806207";"BU00806207";"     110";"     110";"      60"
"8832";"BU00806208";"BU00806208";"      10";"      30";"      10"
"8833";"BU00806209";"BU00806209";"     170";"     340";"     180"
"8834";"BU00806210";"BU00806210";"      20";"      20";"       0"
"8835";"WK008063  ";"WK008063  ";"    1560";"    3160";"    1490"
"8836";"BU00806301";"BU00806301";"    1360";"    2650";"    1240"
"8837";"BU00806302";"BU00806302";"      50";"     170";"     120"
"8838";"BU00806303";"BU00806303";"      20";"      60";"      20"
"8839";"BU00806304";"BU00806304";"       .";"       .";"       ."
"8840";"BU00806305";"BU00806305";"      80";"     150";"      50"
"8841";"BU00806306";"BU00806306";"       .";"       .";"       ."
"8842";"BU00806307";"BU00806307";"      60";"      90";"      50"
"8843";"WK008070  ";"WK008070  ";"    1250";"    2330";"    1470"
"8844";"BU00807001";"BU00807001";"     790";"    1260";"     740"
"8845";"BU00807002";"BU00807002";"     330";"     710";"     480"
"8846";"BU00807003";"BU00807003";"     100";"     320";"     230"
"8847";"BU00807004";"BU00807004";"      30";"      40";"      30"
"8848";"WK008071  ";"WK008071  ";"     370";"     930";"    1060"
"8849";"BU00807101";"BU00807101";"     370";"     930";"    1060"
"8850";"WK008072  ";"WK008072  ";"     760";"    1530";"    2090"
"8851";"BU00807201";"BU00807201";"      10";"      70";"      50"
"8852";"BU00807202";"BU00807202";"      20";"      20";"      40"
"8853";"BU00807203";"BU00807203";"     720";"    1450";"    2000"
"8854";"WK008073  ";"WK008073  ";"     200";"     460";"    1060"
"8855";"BU00807301";"BU00807301";"     140";"     330";"     660"
"8856";"BU00807302";"BU00807302";"      60";"     120";"     370"
"8857";"BU00807303";"BU00807303";"       .";"       .";"       ."
"8858";"BU00807304";"BU00807304";"       .";"       .";"       ."
"8859";"BU00807305";"BU00807305";"       .";"       .";"       ."
"8860";"WK008074  ";"WK008074  ";"       .";"       .";"       ."
"8861";"BU00807401";"BU00807401";"       .";"       .";"       ."
"8862";"BU00807402";"BU00807402";"       .";"       .";"       ."
"8863";"WK008080  ";"WK008080  ";"     720";"    1350";"     950"
"8864";"BU00808001";"BU00808001";"     180";"     370";"     200"
"8865";"BU00808002";"BU00808002";"       .";"       .";"       ."
"8866";"BU00808003";"BU00808003";"      20";"      40";"      10"
"8867";"BU00808004";"BU00808004";"     270";"     580";"     450"
"8868";"BU00808005";"BU00808005";"      20";"      40";"      40"
"8869";"BU00808006";"BU00808006";"       .";"       .";"       ."
"8870";"BU00808007";"BU00808007";"     200";"     290";"     170"
"8871";"BU00808008";"BU00808008";"      20";"      20";"      40"
"8872";"WK008081  ";"WK008081  ";"     620";"    1320";"    1010"
"8873";"BU00808101";"BU00808101";"      80";"     130";"     120"
"8874";"BU00808102";"BU00808102";"      20";"      60";"      40"
"8875";"BU00808103";"BU00808103";"     160";"     340";"     300"
"8876";"BU00808104";"BU00808104";"       0";"      30";"      10"
"8877";"BU00808105";"BU00808105";"      60";"     150";"     130"
"8878";"BU00808106";"BU00808106";"      10";"      20";"      20"
"8879";"BU00808107";"BU00808107";"      20";"      60";"      40"
"8880";"BU00808108";"BU00808108";"      10";"      50";"      40"
"8881";"BU00808109";"BU00808109";"      50";"      70";"      60"
"8882";"BU00808110";"BU00808110";"      10";"      30";"      20"
"8883";"BU00808111";"BU00808111";"      50";"     100";"      40"
"8884";"BU00808112";"BU00808112";"       .";"       .";"       ."
"8885";"BU00808113";"BU00808113";"       .";"       .";"       ."
"8886";"BU00808114";"BU00808114";"       .";"       .";"       ."
"8887";"BU00808115";"BU00808115";"      30";"      60";"      50"
"8888";"BU00808116";"BU00808116";"      70";"     150";"      70"
"8889";"BU00808117";"BU00808117";"       .";"       .";"       ."
"8890";"WK008082  ";"WK008082  ";"    1440";"    2990";"    1930"
"8891";"BU00808201";"BU00808201";"     170";"     360";"     210"
"8892";"BU00808202";"BU00808202";"      10";"      30";"      40"
"8893";"BU00808203";"BU00808203";"       0";"      30";"       0"
"8894";"BU00808204";"BU00808204";"      10";"      30";"      20"
"8895";"BU00808205";"BU00808205";"       .";"       .";"       ."
"8896";"BU00808206";"BU00808206";"     990";"    1890";"    1310"
"8897";"BU00808207";"BU00808207";"      30";"      60";"      60"
"8898";"BU00808208";"BU00808208";"     190";"     540";"     240"
"8899";"BU00808209";"BU00808209";"      10";"      20";"      30"
"8900";"GM0546    ";"GM0546    ";"   19330";"   32780";"   48090"
"8901";"WK054600  ";"WK054600  ";"     890";"    2290";"    4460"
"8902";"BU05460000";"BU05460000";"     460";"     740";"    1380"
"8903";"BU05460001";"BU05460001";"     140";"     600";"     880"
"8904";"BU05460002";"BU05460002";"     110";"     260";"     540"
"8905";"BU05460003";"BU05460003";"     150";"     700";"    1690"
"8906";"WK054601  ";"WK054601  ";"    1680";"    4600";"    6940"
"8907";"BU05460100";"BU05460100";"      80";"     350";"     570"
"8908";"BU05460101";"BU05460101";"     240";"    1010";"    1450"
"8909";"BU05460102";"BU05460102";"      50";"     340";"     690"
"8910";"BU05460103";"BU05460103";"     250";"     700";"    1070"
"8911";"BU05460104";"BU05460104";"      60";"     320";"     390"
"8912";"BU05460105";"BU05460105";"     280";"     550";"     710"
"8913";"BU05460106";"BU05460106";"      90";"     120";"     280"
"8914";"BU05460107";"BU05460107";"     240";"     430";"     840"
"8915";"BU05460108";"BU05460108";"      20";"     220";"     230"
"8916";"BU05460109";"BU05460109";"     380";"     560";"     690"
"8917";"WK054602  ";"WK054602  ";"     160";"     440";"    1390"
"8918";"BU05460200";"BU05460200";"     160";"     440";"    1390"
"8919";"WK054603  ";"WK054603  ";"    3140";"    3810";"    5110"
"8920";"BU05460300";"BU05460300";"     170";"     620";"    1730"
"8921";"BU05460301";"BU05460301";"    1360";"    1490";"    1700"
"8922";"BU05460302";"BU05460302";"    1700";"    1740";"    1550"
"8923";"WK054604  ";"WK054604  ";"    2640";"    4890";"    9470"
"8924";"BU05460400";"BU05460400";"     390";"     510";"     740"
"8925";"BU05460401";"BU05460401";"     230";"     490";"    1110"
"8926";"BU05460402";"BU05460402";"     100";"     300";"     640"
"8927";"BU05460403";"BU05460403";"     140";"     390";"     930"
"8928";"BU05460404";"BU05460404";"     310";"     530";"    1450"
"8929";"BU05460405";"BU05460405";"     560";"     860";"    1480"
"8930";"BU05460406";"BU05460406";"     280";"    1080";"    1570"
"8931";"BU05460407";"BU05460407";"       .";"       .";"       ."
"8932";"BU05460408";"BU05460408";"     550";"     590";"    1010"
"8933";"BU05460409";"BU05460409";"       .";"       .";"       ."
"8934";"WK054605  ";"WK054605  ";"    3720";"    5980";"    6190"
"8935";"BU05460500";"BU05460500";"     200";"     550";"    1180"
"8936";"BU05460501";"BU05460501";"     230";"     460";"     720"
"8937";"BU05460502";"BU05460502";"     490";"     760";"     630"
"8938";"BU05460503";"BU05460503";"     900";"    1140";"     720"
"8939";"BU05460504";"BU05460504";"     900";"    1380";"    1070"
"8940";"BU05460505";"BU05460505";"      50";"     130";"     130"
"8941";"BU05460506";"BU05460506";"     640";"     950";"    1200"
"8942";"BU05460507";"BU05460507";"     330";"     600";"     510"
"8943";"WK054606  ";"WK054606  ";"    1950";"    2780";"    3780"
"8944";"BU05460600";"BU05460600";"     220";"     510";"     880"
"8945";"BU05460601";"BU05460601";"     770";"    1000";"    1610"
"8946";"BU05460602";"BU05460602";"     960";"    1270";"    1280"
"8947";"WK054607  ";"WK054607  ";"     370";"    1110";"    3260"
"8948";"BU05460700";"BU05460700";"      40";"     430";"    1360"
"8949";"BU05460701";"BU05460701";"     150";"     260";"     840"
"8950";"BU05460702";"BU05460702";"     100";"     110";"     460"
"8951";"BU05460703";"BU05460703";"      60";"     300";"     590"
"8952";"BU05460704";"BU05460704";"       .";"       .";"       ."
"8953";"WK054608  ";"WK054608  ";"    2220";"    3320";"    5010"
"8954";"BU05460800";"BU05460800";"    1340";"    1260";"     760"
"8955";"BU05460801";"BU05460801";"     200";"     570";"    1020"
"8956";"BU05460802";"BU05460802";"     210";"     590";"     940"
"8957";"BU05460803";"BU05460803";"     140";"     160";"     470"
"8958";"BU05460804";"BU05460804";"     120";"     180";"     430"
"8959";"BU05460805";"BU05460805";"     300";"     580";"    1290"
"8960";"WK054609  ";"WK054609  ";"    2540";"    3600";"    2450"
"8961";"BU05460900";"BU05460900";"     460";"     680";"     400"
"8962";"BU05460901";"BU05460901";"     700";"     990";"     500"
"8963";"BU05460902";"BU05460902";"     330";"     420";"     330"
"8964";"BU05460903";"BU05460903";"    1050";"    1510";"    1210"
"8965";"GM0547    ";"GM0547    ";"    4520";"    8030";"    7640"
"8966";"WK054700  ";"WK054700  ";"    2690";"    4050";"    4600"
"8967";"BU05470000";"BU05470000";"     230";"     390";"     690"
"8968";"BU05470001";"BU05470001";"     510";"     890";"    1160"
"8969";"BU05470002";"BU05470002";"     120";"     240";"     360"
"8970";"BU05470003";"BU05470003";"     340";"     510";"     540"
"8971";"BU05470004";"BU05470004";"     110";"     200";"     150"
"8972";"BU05470005";"BU05470005";"     580";"     450";"     150"
"8973";"BU05470006";"BU05470006";"      90";"     160";"     200"
"8974";"BU05470007";"BU05470007";"     190";"     320";"     390"
"8975";"BU05470008";"BU05470008";"     470";"     820";"     820"
"8976";"BU05470009";"BU05470009";"      50";"      70";"     130"
"8977";"WK054701  ";"WK054701  ";"     570";"    1340";"    1050"
"8978";"BU05470100";"BU05470100";"     250";"     550";"     490"
"8979";"BU05470101";"BU05470101";"     150";"     360";"     190"
"8980";"BU05470109";"BU05470109";"     180";"     430";"     380"
"8981";"WK054702  ";"WK054702  ";"    1260";"    2630";"    2000"
"8982";"BU05470200";"BU05470200";"     390";"     570";"     470"
"8983";"BU05470201";"BU05470201";"     460";"    1260";"     790"
"8984";"BU05470202";"BU05470202";"     440";"     770";"     750"
"8985";"GM1916    ";"GM1916    ";"   12800";"   20000";"   23090"
"8986";"WK191601  ";"WK191601  ";"     700";"    1360";"    1620"
"8987";"BU19160100";"BU19160100";"     130";"     270";"     600"
"8988";"BU19160101";"BU19160101";"     300";"     640";"     480"
"8989";"BU19160102";"BU19160102";"     150";"     290";"     560"
"8990";"BU19160103";"BU19160103";"       .";"       .";"       ."
"8991";"BU19160104";"BU19160104";"     100";"     140";"      30"
"8992";"WK191602  ";"WK191602  ";"    1340";"    1850";"     790"
"8993";"BU19160200";"BU19160200";"    1200";"    1530";"     570"
"8994";"BU19160201";"BU19160201";"     120";"     320";"     240"
"8995";"WK191603  ";"WK191603  ";"    1290";"    2180";"    1790"
"8996";"BU19160300";"BU19160300";"     500";"     900";"     750"
"8997";"BU19160301";"BU19160301";"     550";"     720";"     650"
"8998";"BU19160302";"BU19160302";"     250";"     560";"     390"
"8999";"WK191604  ";"WK191604  ";"     520";"     870";"     420"
"9000";"BU19160400";"BU19160400";"     340";"     600";"     240"
"9001";"BU19160401";"BU19160401";"     190";"     270";"     180"
"9002";"WK191605  ";"WK191605  ";"    1240";"    1850";"    1300"
"9003";"BU19160500";"BU19160500";"     190";"     390";"     340"
"9004";"BU19160501";"BU19160501";"     120";"     160";"     140"
"9005";"BU19160502";"BU19160502";"     470";"     600";"     410"
"9006";"BU19160503";"BU19160503";"     210";"     400";"     250"
"9007";"BU19160504";"BU19160504";"     270";"     280";"     160"
"9008";"WK191606  ";"WK191606  ";"     910";"     950";"     490"
"9009";"BU19160600";"BU19160600";"     210";"     360";"     270"
"9010";"BU19160601";"BU19160601";"     140";"     200";"      80"
"9011";"BU19160602";"BU19160602";"     540";"     400";"     160"
"9012";"WK191607  ";"WK191607  ";"     920";"    1630";"    2590"
"9013";"BU19160700";"BU19160700";"      90";"     260";"     420"
"9014";"BU19160701";"BU19160701";"     280";"     440";"     810"
"9015";"BU19160702";"BU19160702";"     360";"     570";"     690"
"9016";"BU19160703";"BU19160703";"      80";"     200";"     350"
"9017";"BU19160704";"BU19160704";"     140";"     160";"     290"
"9018";"WK191608  ";"WK191608  ";"     830";"    1400";"    1690"
"9019";"BU19160800";"BU19160800";"     230";"     190";"     250"
"9020";"BU19160801";"BU19160801";"      80";"     150";"     340"
"9021";"BU19160802";"BU19160802";"      40";"     270";"     130"
"9022";"BU19160803";"BU19160803";"     150";"     160";"     410"
"9023";"BU19160804";"BU19160804";"     340";"     580";"     580"
"9024";"WK191609  ";"WK191609  ";"    1340";"    1720";"    2300"
"9025";"BU19160900";"BU19160900";"     680";"     620";"     480"
"9026";"BU19160901";"BU19160901";"     360";"     610";"     970"
"9027";"BU19160902";"BU19160902";"     280";"     480";"     880"
"9028";"WK191610  ";"WK191610  ";"    1600";"    1780";"    2200"
"9029";"BU19161000";"BU19161000";"     390";"     480";"     460"
"9030";"BU19161001";"BU19161001";"    1110";"    1030";"    1220"
"9031";"BU19161002";"BU19161002";"      70";"     280";"     550"
"9032";"WK191611  ";"WK191611  ";"    1040";"    1780";"    2800"
"9033";"BU19161100";"BU19161100";"     650";"    1050";"    1350"
"9034";"BU19161101";"BU19161101";"     410";"     740";"    1410"
"9035";"WK191612  ";"WK191612  ";"     590";"     940";"    2220"
"9036";"BU19161200";"BU19161200";"     340";"     470";"    1170"
"9037";"BU19161201";"BU19161201";"      20";"     100";"     180"
"9038";"BU19161202";"BU19161202";"     240";"     370";"     860"
"9039";"WK191613  ";"WK191613  ";"     630";"    1740";"    2680"
"9040";"BU19161300";"BU19161300";"     340";"    1150";"    1570"
"9041";"BU19161301";"BU19161301";"     300";"     570";"    1120"
"9042";"GM0995    ";"GM0995    ";"   19400";"   26760";"   14530"
"9043";"WK099501  ";"WK099501  ";"    1840";"    1790";"     620"
"9044";"BU09950110";"BU09950110";"       .";"       .";"       ."
"9045";"BU09950111";"BU09950111";"    1030";"     840";"     180"
"9046";"BU09950112";"BU09950112";"     390";"     330";"      70"
"9047";"BU09950113";"BU09950113";"      70";"     150";"      60"
"9048";"BU09950114";"BU09950114";"       .";"       .";"       ."
"9049";"BU09950115";"BU09950115";"      30";"      50";"      70"
"9050";"BU09950117";"BU09950117";"       .";"       .";"       ."
"9051";"BU09950118";"BU09950118";"       .";"       .";"       ."
"9052";"BU09950119";"BU09950119";"       .";"       .";"       ."
"9053";"BU09950161";"BU09950161";"     140";"     220";"      60"
"9054";"BU09950162";"BU09950162";"      60";"      80";"      50"
"9055";"BU09950166";"BU09950166";"     100";"     100";"      40"
"9056";"BU09950172";"BU09950172";"       .";"       .";"       ."
"9057";"BU09950174";"BU09950174";"       .";"       .";"       ."
"9058";"WK099502  ";"WK099502  ";"    2800";"    3350";"    1440"
"9059";"BU09950220";"BU09950220";"     170";"     340";"     150"
"9060";"BU09950221";"BU09950221";"    1160";"    1060";"     320"
"9061";"BU09950222";"BU09950222";"     480";"     510";"     140"
"9062";"BU09950223";"BU09950223";"     180";"     210";"     270"
"9063";"BU09950224";"BU09950224";"     240";"     320";"     140"
"9064";"BU09950225";"BU09950225";"     380";"     620";"     190"
"9065";"BU09950226";"BU09950226";"      30";"      70";"      80"
"9066";"BU09950227";"BU09950227";"     100";"     210";"     190"
"9067";"BU09950228";"BU09950228";"       .";"       .";"       ."
"9068";"WK099503  ";"WK099503  ";"    2930";"    3700";"    1780"
"9069";"BU09950310";"BU09950310";"      70";"      50";"      10"
"9070";"BU09950311";"BU09950311";"     540";"     690";"     210"
"9071";"BU09950312";"BU09950312";"     550";"     830";"     400"
"9072";"BU09950313";"BU09950313";"     630";"     560";"     160"
"9073";"BU09950314";"BU09950314";"     100";"      90";"      90"
"9074";"BU09950315";"BU09950315";"     560";"     540";"     210"
"9075";"BU09950316";"BU09950316";"     460";"     940";"     710"
"9076";"BU09950317";"BU09950317";"       .";"       .";"       ."
"9077";"WK099504  ";"WK099504  ";"    2750";"    4040";"    2390"
"9078";"BU09950420";"BU09950420";"     240";"     170";"      30"
"9079";"BU09950421";"BU09950421";"     240";"     310";"      70"
"9080";"BU09950422";"BU09950422";"     390";"     390";"     150"
"9081";"BU09950423";"BU09950423";"     340";"     460";"      80"
"9082";"BU09950424";"BU09950424";"     270";"     410";"     110"
"9083";"BU09950425";"BU09950425";"     300";"     640";"     280"
"9084";"BU09950428";"BU09950428";"       .";"       .";"       ."
"9085";"BU09950431";"BU09950431";"     480";"     770";"     710"
"9086";"BU09950432";"BU09950432";"     150";"     330";"     200"
"9087";"BU09950433";"BU09950433";"     220";"     320";"     560"
"9088";"BU09950434";"BU09950434";"     140";"     230";"     180"
"9089";"WK099505  ";"WK099505  ";"    2160";"    2960";"    1140"
"9090";"BU09950521";"BU09950521";"     340";"     330";"     100"
"9091";"BU09950522";"BU09950522";"     370";"     650";"     130"
"9092";"BU09950523";"BU09950523";"     230";"     330";"     100"
"9093";"BU09950524";"BU09950524";"     300";"     460";"     410"
"9094";"BU09950525";"BU09950525";"     400";"     610";"     120"
"9095";"BU09950526";"BU09950526";"     490";"     540";"     260"
"9096";"BU09950527";"BU09950527";"       .";"       .";"       ."
"9097";"BU09950528";"BU09950528";"       .";"       .";"       ."
"9098";"WK099506  ";"WK099506  ";"    2750";"    4040";"    2830"
"9099";"BU09950611";"BU09950611";"     260";"     400";"     310"
"9100";"BU09950612";"BU09950612";"     390";"     740";"     400"
"9101";"BU09950613";"BU09950613";"      50";"     100";"     170"
"9102";"BU09950614";"BU09950614";"       .";"       .";"       ."
"9103";"BU09950615";"BU09950615";"       .";"       .";"       ."
"9104";"BU09950631";"BU09950631";"     140";"     290";"     180"
"9105";"BU09950632";"BU09950632";"     530";"     550";"     390"
"9106";"BU09950633";"BU09950633";"     630";"     800";"     340"
"9107";"BU09950634";"BU09950634";"     250";"     400";"     130"
"9108";"BU09950635";"BU09950635";"       .";"       .";"       ."
"9109";"BU09950637";"BU09950637";"     140";"     280";"     190"
"9110";"BU09950638";"BU09950638";"       .";"       .";"       ."
"9111";"BU09950651";"BU09950651";"       .";"       .";"       ."
"9112";"BU09950652";"BU09950652";"      90";"     100";"     170"
"9113";"BU09950671";"BU09950671";"       .";"       .";"       ."
"9114";"BU09950672";"BU09950672";"     160";"     310";"     480"
"9115";"WK099507  ";"WK099507  ";"    2410";"    3800";"    2100"
"9116";"BU09950711";"BU09950711";"     350";"     560";"     460"
"9117";"BU09950712";"BU09950712";"     190";"     390";"     230"
"9118";"BU09950713";"BU09950713";"     280";"     550";"     460"
"9119";"BU09950731";"BU09950731";"      60";"      90";"      20"
"9120";"BU09950732";"BU09950732";"       .";"       .";"       ."
"9121";"BU09950733";"BU09950733";"       .";"       .";"       ."
"9122";"BU09950734";"BU09950734";"       .";"       .";"       ."
"9123";"BU09950741";"BU09950741";"     360";"     380";"     160"
"9124";"BU09950742";"BU09950742";"     250";"     440";"     180"
"9125";"BU09950743";"BU09950743";"     410";"     560";"     230"
"9126";"BU09950744";"BU09950744";"     430";"     730";"     270"
"9127";"BU09950747";"BU09950747";"      20";"      20";"      30"
"9128";"BU09950748";"BU09950748";"       .";"       .";"       ."
"9129";"BU09950766";"BU09950766";"      70";"      50";"      20"
"9130";"WK099508  ";"WK099508  ";"     920";"    1620";"    1200"
"9131";"BU09950822";"BU09950822";"     100";"     220";"     340"
"9132";"BU09950836";"BU09950836";"       .";"       .";"       ."
"9133";"BU09950851";"BU09950851";"     240";"     480";"     350"
"9134";"BU09950852";"BU09950852";"     420";"     680";"     400"
"9135";"BU09950853";"BU09950853";"      40";"      60";"      60"
"9136";"BU09950871";"BU09950871";"       .";"       .";"       ."
"9137";"BU09950872";"BU09950872";"       .";"       .";"       ."
"9138";"BU09950881";"BU09950881";"       .";"       .";"       ."
"9139";"BU09950882";"BU09950882";"     100";"     110";"      40"
"9140";"WK099509  ";"WK099509  ";"     330";"     490";"     330"
"9141";"BU09950961";"BU09950961";"      30";"     110";"      30"
"9142";"BU09950962";"BU09950962";"     140";"     280";"     100"
"9143";"BU09950963";"BU09950963";"       .";"       .";"       ."
"9144";"BU09950964";"BU09950964";"     130";"     100";"     160"
"9145";"BU09950965";"BU09950965";"      30";"      30";"      30"
"9146";"WK099510  ";"WK099510  ";"     150";"     290";"     200"
"9147";"BU09951017";"BU09951017";"       .";"       .";"       ."
"9148";"BU09951018";"BU09951018";"       .";"       .";"       ."
"9149";"BU09951019";"BU09951019";"      20";"      30";"      40"
"9150";"BU09951029";"BU09951029";"       .";"       .";"       ."
"9151";"BU09951031";"BU09951031";"       .";"       .";"       ."
"9152";"BU09951037";"BU09951037";"       .";"       .";"       ."
"9153";"BU09951039";"BU09951039";"      10";"      30";"      30"
"9154";"BU09951041";"BU09951041";"       .";"       .";"       ."
"9155";"BU09951047";"BU09951047";"       .";"       .";"       ."
"9156";"BU09951049";"BU09951049";"       .";"       .";"       ."
"9157";"BU09951058";"BU09951058";"       .";"       .";"       ."
"9158";"BU09951059";"BU09951059";"       0";"      20";"      20"
"9159";"BU09951067";"BU09951067";"       .";"       .";"       ."
"9160";"BU09951068";"BU09951068";"       .";"       .";"       ."
"9161";"BU09951069";"BU09951069";"      10";"      50";"      20"
"9162";"BU09951070";"BU09951070";"       .";"       .";"       ."
"9163";"BU09951071";"BU09951071";"       .";"       .";"       ."
"9164";"BU09951073";"BU09951073";"       .";"       .";"       ."
"9165";"BU09951074";"BU09951074";"       .";"       .";"       ."
"9166";"BU09951075";"BU09951075";"       .";"       .";"       ."
"9167";"BU09951076";"BU09951076";"       .";"       .";"       ."
"9168";"BU09951078";"BU09951078";"       .";"       .";"       ."
"9169";"BU09951081";"BU09951081";"      40";"      50";"      10"
"9170";"BU09951082";"BU09951082";"       .";"       .";"       ."
"9171";"BU09951083";"BU09951083";"       .";"       .";"       ."
"9172";"BU09951084";"BU09951084";"       .";"       .";"       ."
"9173";"BU09951085";"BU09951085";"       .";"       .";"       ."
"9174";"BU09951087";"BU09951087";"       .";"       .";"       ."
"9175";"BU09951088";"BU09951088";"       .";"       .";"       ."
"9176";"BU09951097";"BU09951097";"       .";"       .";"       ."
"9177";"BU09951098";"BU09951098";"       .";"       .";"       ."
"9178";"WK099511  ";"WK099511  ";"     400";"     670";"     470"
"9179";"BU09951111";"BU09951111";"      90";"     210";"     160"
"9180";"BU09951112";"BU09951112";"     170";"     420";"     290"
"9181";"BU09951113";"BU09951113";"       .";"       .";"       ."
"9182";"BU09951121";"BU09951121";"       .";"       .";"       ."
"9183";"BU09951122";"BU09951122";"       .";"       .";"       ."
"9184";"BU09951131";"BU09951131";"       .";"       .";"       ."
"9185";"BU09951132";"BU09951132";"       .";"       .";"       ."
"9186";"BU09951133";"BU09951133";"       .";"       .";"       ."
"9187";"BU09951134";"BU09951134";"       .";"       .";"       ."
"9188";"BU09951149";"BU09951149";"       .";"       .";"       ."
"9189";"BU09951161";"BU09951161";"       .";"       .";"       ."
"9190";"GM1640    ";"GM1640    ";"    7740";"   12790";"    7010"
"9191";"WK164000  ";"WK164000  ";"    1430";"    2150";"    1270"
"9192";"BU16400000";"BU16400000";"    1260";"    1920";"    1150"
"9193";"BU16400001";"BU16400001";"     170";"     230";"     120"
"9194";"WK164001  ";"WK164001  ";"     140";"     290";"     150"
"9195";"BU16400100";"BU16400100";"     100";"     230";"     100"
"9196";"BU16400101";"BU16400101";"      40";"      50";"      60"
"9197";"WK164002  ";"WK164002  ";"     870";"    1530";"     920"
"9198";"BU16400200";"BU16400200";"     700";"    1230";"     770"
"9199";"BU16400201";"BU16400201";"     180";"     300";"     150"
"9200";"WK164003  ";"WK164003  ";"     760";"    1290";"     540"
"9201";"BU16400300";"BU16400300";"     600";"     980";"     420"
"9202";"BU16400301";"BU16400301";"     160";"     310";"     130"
"9203";"WK164004  ";"WK164004  ";"     150";"     260";"     110"
"9204";"BU16400400";"BU16400400";"     130";"     240";"      90"
"9205";"BU16400401";"BU16400401";"      20";"      10";"      20"
"9206";"WK164005  ";"WK164005  ";"    1000";"    1520";"     790"
"9207";"BU16400500";"BU16400500";"     880";"    1380";"     710"
"9208";"BU16400501";"BU16400501";"     120";"     140";"      80"
"9209";"WK164006  ";"WK164006  ";"     190";"     350";"     200"
"9210";"BU16400600";"BU16400600";"     180";"     320";"     190"
"9211";"BU16400601";"BU16400601";"      10";"      30";"       0"
"9212";"WK164007  ";"WK164007  ";"     680";"    1380";"     770"
"9213";"BU16400700";"BU16400700";"     640";"    1310";"     730"
"9214";"BU16400701";"BU16400701";"      40";"      70";"      40"
